t,ua,ub,uc,omega_mech,theta_mech,theta_e,ia,ib,ic,id,iq,T_em
0.207,0,0,0.15,-1.85806,-0.381015,-0.761658,2.99503,-3.97953,0.984494,4.14536,-0.00715012,-0.000278855
0.208,0,0,0.15,-1.85624,-0.382872,-0.765372,3.03631,-4.05239,1.01608,4.2169,-0.00664241,-0.000259054
0.209,0,0,0.15,-1.8544,-0.384727,-0.769083,3.0771,-4.12523,1.04813,4.28833,-0.00613677,-0.000239334
0.21,0,0,0.15,-1.85254,-0.38658,-0.77279,3.11741,-4.19804,1.08063,4.35963,-0.0056332,-0.000219695
0.211,0,0,0.15,-1.85065,-0.388432,-0.776494,3.15723,-4.27082,1.11359,4.4308,-0.00513169,-0.000200136
0.212,0,0,0.15,-1.84874,-0.390281,-0.780193,3.19655,-4.34355,1.14699,4.50185,-0.00463225,-0.000180658
0.213,0,0,0.15,-1.8468,-0.392129,-0.783889,3.23539,-4.41623,1.18085,4.57276,-0.00413487,-0.00016126
0.214,0,0,0.15,-1.84485,-0.393975,-0.787581,3.27373,-4.48887,1.21514,4.64355,-0.00363958,-0.000141943
0.215,0,0,0.15,-1.84287,-0.395819,-0.791269,3.31158,-4.56145,1.24987,4.7142,-0.00314638,-0.000122709
0.216,0,0,0.15,-1.84086,-0.39766,-0.794953,3.34893,-4.63397,1.28503,4.78472,-0.00265529,-0.000103556
0.217,0,0,0.15,-1.83884,-0.3995,-0.798632,3.38579,-4.70642,1.32063,4.8551,-0.00216634,-8.44874e-05
0.218,0,0,0.15,-1.83679,-0.401338,-0.802308,3.42215,-4.7788,1.35665,4.92534,-0.00167957,-6.55032e-05
0.219,0,0,0.15,-1.83472,-0.403173,-0.80598,3.45801,-4.8511,1.3931,4.99545,-0.001195,-4.66049e-05
0.22,0,0,0.15,-1.83263,-0.405007,-0.809648,3.49337,-4.92333,1.42996,5.06541,-0.00071266,-2.77937e-05
0.221,0,0,0.15,-1.83052,-0.406839,-0.813311,3.52823,-4.99547,1.46724,5.13523,-0.000232596,-9.07123e-06
0.222,0,0,0.15,-1.82839,-0.408668,-0.81697,3.56259,-5.06752,1.50493,5.20491,0.000245162,9.5613e-06
0.223,0,0,0.15,-1.82623,-0.410495,-0.820625,3.59645,-5.13947,1.54302,5.27444,0.000720578,2.81025e-05
0.224,0,0,0.15,-1.82405,-0.41232,-0.824275,3.62981,-5.21133,1.58152,5.34382,0.00119362,4.65512e-05
0.225,0,0,0.15,-1.82185,-0.414143,-0.827922,3.66266,-5.28308,1.62042,5.41306,0.00166426,6.49062e-05
0.226,0,0,0.15,-1.81963,-0.415964,-0.831563,3.69501,-5.35472,1.65971,5.48214,0.00213247,8.31665e-05
0.227,0,0,0.15,-1.81739,-0.417782,-0.835201,3.72686,-5.42625,1.6994,5.55108,0.00259823,0.000101331
0.228,0,0,0.15,-1.81513,-0.419598,-0.838833,3.7582,-5.49767,1.73947,5.61985,0.00306151,0.000119399
0.229,0,0,0.15,-1.81285,-0.421412,-0.842461,3.78904,-5.56896,1.77992,5.68848,0.0035223,0.00013737
0.23,0,0,0.15,-1.81055,-0.423224,-0.846085,3.81937,-5.64012,1.82075,5.75695,0.00398058,0.000155243
0.231,0,0,0.15,-1.80822,-0.425033,-0.849704,3.8492,-5.71115,1.86195,5.82526,0.00443634,0.000173017
0.232,0,0,0.15,-1.80588,-0.42684,-0.853318,3.87852,-5.78205,1.90353,5.89341,0.00488955,0.000190692
0.233,0,0,0.15,-1.80352,-0.428644,-0.856928,3.90733,-5.8528,1.94547,5.9614,0.00534021,0.000208268
0.234,0,0,0.15,-1.80113,-0.430447,-0.860533,3.93565,-5.92342,1.98777,6.02922,0.00578831,0.000225744
0.235,0,0,0.15,-1.79873,-0.432246,-0.864133,3.96345,-5.99388,2.03043,6.09689,0.00623384,0.00024312
0.236,0,0,0.15,-1.79631,-0.434044,-0.867728,3.99075,-6.06419,2.07344,6.16439,0.00667677,0.000260394
0.237,0,0,0.15,-1.79386,-0.435839,-0.871319,4.01754,-6.13434,2.1168,6.23172,0.0071171,0.000277567
0.238,0,0,0.15,-1.7914,-0.437631,-0.874904,4.04383,-6.20433,2.1605,6.29889,0.00755482,0.000294638
0.239,0,0,0.15,-1.78892,-0.439421,-0.878485,4.06961,-6.27416,2.20455,6.36589,0.00798991,0.000311606
0.24,0,0,0.15,-1.78642,-0.441209,-0.88206,4.09489,-6.34382,2.24893,6.43271,0.00842235,0.000328472
0.241,0,0,0.15,-1.7839,-0.442994,-0.885631,4.11966,-6.4133,2.29364,6.49937,0.00885213,0.000345233
0.242,0,0,0.15,-1.78136,-0.444776,-0.889197,4.14393,-6.48261,2.33868,6.56585,0.00927924,0.00036189
0.243,0,0,0.15,-1.77881,-0.446556,-0.892757,4.1677,-6.55173,2.38404,6.63216,0.00970365,0.000378442
0.244,0,0,0.15,-1.77623,-0.448334,-0.896312,4.19096,-6.62067,2.42972,6.6983,0.0101254,0.000394889
0.245,0,0,0.15,-1.77364,-0.450109,-0.899862,4.21372,-6.68942,2.47571,6.76426,0.0105443,0.000411229
0.246,0,0,0.15,-1.77103,-0.451881,-0.903407,4.23597,-6.75798,2.52201,6.83004,0.0109606,0.000427463
0.247,0,0,0.15,-1.7684,-0.45365,-0.906947,4.25773,-6.82634,2.56861,6.89564,0.0113741,0.000443589
0.248,0,0,0.15,-1.76576,-0.455417,-0.910481,4.27898,-6.8945,2.61552,6.96106,0.0117848,0.000459608
0.249,0,0,0.15,-1.76309,-0.457182,-0.914011,4.29974,-6.96246,2.66272,7.0263,0.0121928,0.000475518
0.25,0,0,0.15,-1.76041,-0.458943,-0.917534,4.31999,-7.03021,2.71021,7.09136,0.0125979,0.000491319
0.251,0,0,0.15,-1.75771,-0.460702,-0.921053,4.33975,-7.09774,2.75799,7.15624,0.0130003,0.000507012
0.252,0,0,0.15,-1.755,-0.462458,-0.924566,4.35901,-7.16506,2.80606,7.22093,0.0133998,0.000522594
0.253,0,0,0.15,-1.75226,-0.464212,-0.928073,4.37777,-7.23217,2.8544,7.28544,0.0137966,0.000538066
0.254,0,0,0.15,-1.74952,-0.465963,-0.931575,4.39604,-7.29905,2.90301,7.34976,0.0141905,0.000553428
0.255,0,0,0.15,-1.74675,-0.467711,-0.935072,4.41381,-7.3657,2.95189,7.41389,0.0145815,0.00056868
0.256,0,0,0.15,-1.74397,-0.469456,-0.938563,4.43109,-7.43213,3.00104,7.47783,0.0149697,0.00058382
0.257,0,0,0.15,-1.74117,-0.471198,-0.942048,4.44787,-7.49832,3.05045,7.54159,0.0153551,0.000598849
0.258,0,0,0.15,-1.73835,-0.472938,-0.945528,4.46417,-7.56428,3.10012,7.60515,0.0157376,0.000613766
0.259,0,0,0.15,-1.73552,-0.474675,-0.949002,4.47997,-7.63,3.15003,7.66853,0.0161172,0.000628572
0.26,0,0,0.15,-1.73268,-0.476409,-0.952471,4.49529,-7.69548,3.20019,7.73171,0.016494,0.000643265
0.261,0,0,0.15,-1.72981,-0.47814,-0.955934,4.51012,-7.76072,3.2506,7.79469,0.0168679,0.000657847
0.262,0,0,0.15,-1.72694,-0.479868,-0.959391,4.52446,-7.8257,3.30124,7.85749,0.0172388,0.000672315
0.263,0,0,0.15,-1.72404,-0.481593,-0.962842,4.53832,-7.89044,3.35212,7.92008,0.0176069,0.000686671
0.264,0,0,0.15,-1.72114,-0.483316,-0.966287,4.5517,-7.95492,3.40322,7.98248,0.0179721,0.000700913
0.265,0,0,0.15,-1.71821,-0.485035,-0.969727,4.56459,-8.01914,3.45455,8.04469,0.0183344,0.000715042
0.266,0,0,0.15,-1.71528,-0.486752,-0.973161,4.577,-8.0831,3.5061,8.10669,0.0186938,0.000729058
0.267,0,0,0.15,-1.71232,-0.488466,-0.976589,4.58894,-8.1468,3.55786,8.1685,0.0190503,0.00074296
0.268,0,0,0.15,-1.70936,-0.490176,-0.980011,4.6004,-8.21024,3.60984,8.23011,0.0194038,0.000756749
0.269,0,0,0.15,-1.70637,-0.491884,-0.983427,4.61138,-8.27341,3.66202,8.29152,0.0197544,0.000770423
0.27,0,0,0.15,-1.70338,-0.493589,-0.986837,4.62189,-8.3363,3.71441,8.35273,0.0201021,0.000783983
0.271,0,0,0.15,-1.70037,-0.49529,-0.990241,4.63193,-8.39892,3.76699,8.41373,0.0204469,0.000797428
0.272,0,0,0.15,-1.69735,-0.496989,-0.993639,4.6415,-8.46127,3.81977,8.47453,0.0207887,0.00081076
0.273,0,0,0.15,-1.69431,-0.498685,-0.997031,4.6506,-8.52333,3.87273,8.53513,0.0211276,0.000823976
0.274,0,0,0.15,-1.69126,-0.500377,-1.00042,4.65923,-8.58512,3.92588,8.59553,0.0214635,0.000837078
0.275,0,0,0.15,-1.6882,-0.502067,-1.0038,4.6674,-8.64662,3.97922,8.65572,0.0217965,0.000850065
0.276,0,0,0.15,-1.68512,-0.503754,-1.00717,4.67511,-8.70784,4.03272,8.7157,0.0221266,0.000862938
0.277,0,0,0.15,-1.68203,-0.505437,-1.01054,4.68236,-8.76876,4.0864,8.77548,0.0224537,0.000875695
0.278,0,0,0.15,-1.67893,-0.507117,-1.0139,4.68915,-8.8294,4.14025,8.83505,0.0227779,0.000888338
0.279,0,0,0.15,-1.67581,-0.508794,-1.01725,4.69548,-8.88974,4.19426,8.89442,0.0230991,0.000900866
0.28,0,0,0.15,-1.67268,-0.510469,-1.0206,4.70136,-8.94979,4.24843,8.95358,0.0234174,0.000913278
0.281,0,0,0.15,-1.66954,-0.51214,-1.02395,4.70679,-9.00954,4.30275,9.01252,0.0237327,0.000925576
0.282,0,0,0.15,-1.66639,-0.513807,-1.02728,4.71176,-9.06898,4.35722,9.07126,0.0240451,0.000937759
0.283,0,0,0.15,-1.66323,-0.515472,-1.03061,4.71629,-9.12813,4.41184,9.12979,0.0243546,0.000949828
0.284,0,0,0.15,-1.66005,-0.517133,-1.03393,4.72037,-9.18698,4.4666,9.18811,0.0246611,0.000961781
0.285,0,0,0.15,-1.65686,-0.518792,-1.03725,4.72401,-9.24551,4.5215,9.24622,0.0249646,0.00097362
0.286,0,0,0.15,-1.65366,-0.520447,-1.04056,4.72721,-9.30374,4.57653,9.30412,0.0252652,0.000985344
0.287,0,0,0.15,-1.65045,-0.522099,-1.04387,4.72997,-9.36166,4.6317,9.3618,0.0255629,0.000996953
0.288,0,0,0.15,-1.64723,-0.523747,-1.04717,4.73229,-9.41927,4.68698,9.41927,0.0258577,0.00100845
0.289,0,0,0.15,-1.644,-0.525393,-1.05046,4.73418,-9.47657,4.74239,9.47653,0.0261495,0.00101983
0.29,0,0,0.15,-1.64075,-0.527035,-1.05374,4.73564,-9.53355,4.79791,9.53358,0.0264383,0.0010311
0.291,0,0,0.15,-1.6375,-0.528674,-1.05702,4.73666,-9.59021,4.85355,9.59041,0.0267243,0.00104225
0.292,0,0,0.15,-1.63423,-0.53031,-1.06029,4.73726,-9.64656,4.90929,9.64703,0.0270073,0.00105329
0.293,0,0,0.15,-1.63096,-0.531942,-1.06356,4.73744,-9.70258,4.96514,9.70344,0.0272874,0.00106421
0.294,0,0,0.15,-1.62767,-0.533571,-1.06682,4.73719,-9.75829,5.02109,9.75963,0.0275646,0.00107502
0.295,0,0,0.15,-1.62438,-0.535197,-1.07007,4.73653,-9.81367,5.07714,9.8156,0.0278389,0.00108572
0.296,0,0,0.15,-1.62107,-0.53682,-1.07332,4.73545,-9.86873,5.13328,9.87136,0.0281102,0.0010963
0.297,0,0,0.15,-1.61775,-0.538439,-1.07655,4.73395,-9.92346,5.18951,9.9269,0.0283787,0.00110677
0.298,0,0,0.15,-1.61443,-0.540055,-1.07979,4.73204,-9.97786,5.24582,9.98223,0.0286443,0.00111713
0.299,0,0,0.15,-1.61109,-0.541668,-1.08301,4.72972,-10.0319,5.30221,10.0373,0.0289069,0.00112737
0.3,0,0,0.15,-1.60775,-0.543277,-1.08623,4.727,-10.0857,5.35868,10.0922,0.0291667,0.0011375
0.301,0,0,0.15,-1.6044,-0.544883,-1.08944,4.72387,-10.1391,5.41522,10.1469,0.0294236,0.00114752
0.302,0,0,0.15,-1.60104,-0.546485,-1.09265,4.72034,-10.1922,5.47183,10.2014,0.0296776,0.00115743
0.303,0,0,0.15,-1.59766,-0.548084,-1.09585,4.71641,-10.2449,5.52851,10.2556,0.0299288,0.00116722
0.304,0,0,0.15,-1.59428,-0.54968,-1.09904,4.71209,-10.2973,5.58525,10.3096,0.0301771,0.00117691
0.305,0,0,0.15,-1.5909,-0.551273,-1.10223,4.70737,-10.3494,5.64204,10.3634,0.0304225,0.00118648
0.306,0,0,0.15,-1.5875,-0.552862,-1.10541,4.70226,-10.4012,5.69889,10.417,0.0306651,0.00119594
0.307,0,0,0.15,-1.5841,-0.554447,-1.10858,4.69677,-10.4526,5.75579,10.4704,0.0309048,0.00120529
0.308,0,0,0.15,-1.58068,-0.55603,-1.11174,4.69089,-10.5036,5.81273,10.5235,0.0311417,0.00121453
0.309,0,0,0.15,-1.57726,-0.557608,-1.1149,4.68462,-10.5543,5.86972,10.5765,0.0313758,0.00122366
0.31,0,0,0.15,-1.57383,-0.559184,-1.11805,4.67798,-10.6047,5.92675,10.6292,0.031607,0.00123267
0.311,0,0,0.15,-1.5704,-0.560756,-1.1212,4.67096,-10.6548,5.98381,10.6817,0.0318355,0.00124158
0.312,0,0,0.15,-1.56695,-0.562324,-1.12434,4.66357,-10.7045,6.0409,10.7339,0.0320611,0.00125038
0.313,0,0,0.15,-1.5635,-0.563889,-1.12747,4.65581,-10.7538,6.09802,10.786,0.032284,0.00125907
0.314,0,0,0.15,-1.56005,-0.565451,-1.13059,4.64768,-10.8028,6.15517,10.8378,0.032504,0.00126766
0.315,0,0,0.15,-1.55658,-0.567009,-1.13371,4.63918,-10.8515,6.21234,10.8894,0.0327213,0.00127613
0.316,0,0,0.15,-1.55311,-0.568564,-1.13682,4.63032,-10.8998,6.26952,10.9408,0.0329358,0.0012845
0.317,0,0,0.15,-1.54963,-0.570115,-1.13992,4.62111,-10.9478,6.32672,10.992,0.0331476,0.00129275
0.318,0,0,0.15,-1.54614,-0.571663,-1.14302,4.61153,-10.9955,6.38393,11.0429,0.0333566,0.00130091
0.319,0,0,0.15,-1.54265,-0.573207,-1.14611,4.60161,-11.0428,6.44115,11.0937,0.0335628,0.00130895
0.32,0,0,0.15,-1.53916,-0.574748,-1.14919,4.59133,-11.0897,6.49837,11.1442,0.0337664,0.00131689
0.321,0,0,0.15,-1.53565,-0.576285,-1.15226,4.5807,-11.1363,6.55559,11.1945,0.0339672,0.00132472
0.322,0,0,0.15,-1.53214,-0.577818,-1.15533,4.56973,-11.1825,6.61281,11.2445,0.0341653,0.00133245
0.323,0,0,0.15,-1.52863,-0.579349,-1.15839,4.55842,-11.2284,6.67003,11.2944,0.0343607,0.00134007
0.324,0,0,0.15,-1.5251,-0.580875,-1.16145,4.54677,-11.274,6.72723,11.344,0.0345534,0.00134758
0.325,0,0,0.15,-1.52158,-0.582399,-1.16449,4.53479,-11.3192,6.78442,11.3934,0.0347434,0.00135499
0.326,0,0,0.15,-1.51804,-0.583918,-1.16753,4.52247,-11.3641,6.8416,11.4426,0.0349308,0.0013623
0.327,0,0,0.15,-1.51451,-0.585434,-1.17057,4.50982,-11.4086,6.89876,11.4916,0.0351155,0.00136951
0.328,0,0,0.15,-1.51096,-0.586947,-1.17359,4.49684,-11.4527,6.95589,11.5403,0.0352976,0.00137661
0.329,0,0,0.15,-1.50742,-0.588456,-1.17661,4.48354,-11.4966,7.01301,11.5889,0.035477,0.0013836
0.33,0,0,0.15,-1.50386,-0.589961,-1.17962,4.46992,-11.54,7.07009,11.6372,0.0356538,0.0013905
0.331,0,0,0.15,-1.50031,-0.591463,-1.18263,4.45599,-11.5831,7.12714,11.6853,0.035828,0.00139729
0.332,0,0,0.15,-1.49674,-0.592962,-1.18562,4.44173,-11.6259,7.18416,11.7332,0.0359996,0.00140399
0.333,0,0,0.15,-1.49318,-0.594456,-1.18861,4.42717,-11.6683,7.24114,11.7808,0.0361686,0.00141058
0.334,0,0,0.15,-1.48961,-0.595948,-1.1916,4.4123,-11.7104,7.29808,11.8283,0.0363351,0.00141707
0.335,0,0,0.15,-1.48603,-0.597435,-1.19457,4.39712,-11.7521,7.35498,11.8755,0.036499,0.00142346
0.336,0,0,0.15,-1.48245,-0.598919,-1.19754,4.38164,-11.7935,7.41183,11.9225,0.0366603,0.00142975
0.337,0,0,0.15,-1.47887,-0.6004,-1.2005,4.36585,-11.8345,7.46864,11.9693,0.0368191,0.00143594
0.338,0,0,0.15,-1.47528,-0.601877,-1.20346,4.34978,-11.8752,7.52539,12.0158,0.0369753,0.00144204
0.339,0,0,0.15,-1.47169,-0.60335,-1.20641,4.3334,-11.9155,7.58209,12.0622,0.0371291,0.00144803
0.34,0,0,0.15,-1.4681,-0.60482,-1.20935,4.31674,-11.9555,7.63873,12.1083,0.0372803,0.00145393
0.341,0,0,0.15,-1.4645,-0.606286,-1.21228,4.29979,-11.9951,7.69532,12.1542,0.0374291,0.00145973
0.342,0,0,0.15,-1.4609,-0.607748,-1.2152,4.28256,-12.0344,7.75184,12.1999,0.0375754,0.00146544
0.343,0,0,0.15,-1.4573,-0.609207,-1.21812,4.26504,-12.0733,7.80829,12.2454,0.0377192,0.00147105
0.344,0,0,0.15,-1.45369,-0.610663,-1.22103,4.24724,-12.1119,7.86468,12.2906,0.0378606,0.00147656
0.345,0,0,0.15,-1.45008,-0.612114,-1.22394,4.22917,-12.1502,7.921,12.3357,0.0379995,0.00148198
0.346,0,0,0.15,-1.44647,-0.613562,-1.22684,4.21083,-12.1881,7.97724,12.3805,0.038136,0.00148731
0.347,0,0,0.15,-1.44286,-0.615007,-1.22973,4.19222,-12.2256,8.03341,12.4251,0.0382701,0.00149254
0.348,0,0,0.15,-1.43924,-0.616448,-1.23261,4.17334,-12.2628,8.0895,12.4695,0.0384019,0.00149767
0.349,0,0,0.15,-1.43562,-0.617885,-1.23548,4.15419,-12.2997,8.14551,12.5137,0.0385312,0.00150272
0.35,0,0,0.15,-1.432,-0.619319,-1.23835,4.13479,-12.3362,8.20144,12.5576,0.0386581,0.00150767
0.351,0,0,0.15,-1.42837,-0.620749,-1.24121,4.11513,-12.3724,8.25729,12.6014,0.0387828,0.00151253
0.352,0,0,0.15,-1.42475,-0.622175,-1.24407,4.09521,-12.4083,8.31304,12.6449,0.038905,0.0015173
0.353,0,0,0.15,-1.42112,-0.623598,-1.24691,4.07504,-12.4438,8.36871,12.6882,0.039025,0.00152197
0.354,0,0,0.15,-1.41749,-0.625017,-1.24975,4.05463,-12.4789,8.42429,12.7313,0.0391426,0.00152656
0.355,0,0,0.15,-1.41386,-0.626432,-1.25258,4.03397,-12.5137,8.47977,12.7742,0.0392579,0.00153106
0.356,0,0,0.15,-1.41023,-0.627844,-1.25541,4.01306,-12.5482,8.53515,12.8169,0.039371,0.00153547
0.357,0,0,0.15,-1.40659,-0.629252,-1.25822,3.99192,-12.5824,8.59044,12.8593,0.0394818,0.00153979
0.358,0,0,0.15,-1.40296,-0.630657,-1.26103,3.97054,-12.6162,8.64562,12.9016,0.0395903,0.00154402
0.359,0,0,0.15,-1.39932,-0.632058,-1.26384,3.94892,-12.6496,8.7007,12.9436,0.0396966,0.00154817
0.36,0,0,0.15,-1.39568,-0.633455,-1.26663,3.92708,-12.6828,8.75568,12.9855,0.0398006,0.00155223
0.361,0,0,0.15,-1.39204,-0.634849,-1.26942,3.905,-12.7155,8.81055,13.0271,0.0399025,0.0015562
0.362,0,0,0.15,-1.3884,-0.636239,-1.2722,3.8827,-12.748,8.86531,13.0685,0.0400021,0.00156008
0.363,0,0,0.15,-1.38476,-0.637625,-1.27497,3.86018,-12.7801,8.91995,13.1097,0.0400996,0.00156388
0.364,0,0,0.15,-1.38112,-0.639008,-1.27774,3.83744,-12.8119,8.97449,13.1507,0.0401949,0.0015676
0.365,0,0,0.15,-1.37748,-0.640387,-1.2805,3.81448,-12.8434,9.02891,13.1915,0.040288,0.00157123
0.366,0,0,0.15,-1.37384,-0.641763,-1.28325,3.79131,-12.8745,9.08321,13.232,0.040379,0.00157478
0.367,0,0,0.15,-1.3702,-0.643135,-1.286,3.76793,-12.9053,9.13739,13.2724,0.0404679,0.00157825
0.368,0,0,0.15,-1.36656,-0.644503,-1.28873,3.74434,-12.9358,9.19145,13.3125,0.0405547,0.00158163
0.369,0,0,0.15,-1.36291,-0.645867,-1.29146,3.72055,-12.9659,9.24539,13.3525,0.0406394,0.00158494
0.37,0,0,0.15,-1.35927,-0.647228,-1.29418,3.69656,-12.9958,9.29921,13.3922,0.040722,0.00158816
0.371,0,0,0.15,-1.35563,-0.648586,-1.2969,3.67236,-13.0253,9.35289,13.4317,0.0408025,0.0015913
0.372,0,0,0.15,-1.35199,-0.649939,-1.29961,3.64797,-13.0544,9.40645,13.4711,0.040881,0.00159436
0.373,0,0,0.15,-1.34835,-0.651289,-1.30231,3.62338,-13.0833,9.45988,13.5102,0.0409574,0.00159734
0.374,0,0,0.15,-1.3447,-0.652636,-1.305,3.59861,-13.1118,9.51318,13.5491,0.0410318,0.00160024
0.375,0,0,0.15,-1.34106,-0.653978,-1.30769,3.57365,-13.14,9.56635,13.5878,0.0411042,0.00160306
0.376,0,0,0.15,-1.33742,-0.655317,-1.31037,3.5485,-13.1679,9.61938,13.6263,0.0411746,0.00160581
0.377,0,0,0.15,-1.33378,-0.656653,-1.31304,3.52317,-13.1954,9.67227,13.6646,0.0412431,0.00160848
0.378,0,0,0.15,-1.33015,-0.657985,-1.3157,3.49766,-13.2227,9.72503,13.7027,0.0413095,0.00161107
0.379,0,0,0.15,-1.32651,-0.659313,-1.31836,3.47197,-13.2496,9.77764,13.7406,0.0413741,0.00161359
0.38,0,0,0.15,-1.32287,-0.660637,-1.32101,3.44611,-13.2762,9.83012,13.7783,0.0414367,0.00161603
0.381,0,0,0.15,-1.31924,-0.661958,-1.32365,3.42007,-13.3025,9.88245,13.8158,0.0414974,0.0016184
0.382,0,0,0.15,-1.3156,-0.663275,-1.32629,3.39387,-13.3285,9.93463,13.8531,0.0415561,0.00162069
0.383,0,0,0.15,-1.31197,-0.664589,-1.32892,3.3675,-13.3542,9.98668,13.8902,0.041613,0.00162291
0.384,0,0,0.15,-1.30834,-0.665899,-1.33154,3.34097,-13.3795,10.0386,13.9271,0.041668,0.00162505
0.385,0,0,0.15,-1.30471,-0.667205,-1.33415,3.31428,-13.4046,10.0903,13.9638,0.0417212,0.00162713
0.386,0,0,0.15,-1.30108,-0.668508,-1.33676,3.28743,-13.4293,10.1419,14.0002,0.0417725,0.00162913
0.387,0,0,0.15,-1.29745,-0.669807,-1.33935,3.26042,-13.4538,10.1934,14.0365,0.041822,0.00163106
0.388,0,0,0.15,-1.29383,-0.671102,-1.34195,3.23327,-13.4779,10.2447,14.0726,0.0418697,0.00163292
0.389,0,0,0.15,-1.29021,-0.672394,-1.34453,3.20596,-13.5018,10.2958,14.1085,0.0419156,0.00163471
0.39,0,0,0.15,-1.28659,-0.673683,-1.34711,3.1785,-13.5253,10.3468,14.1442,0.0419597,0.00163643
0.391,0,0,0.15,-1.28297,-0.674967,-1.34968,3.1509,-13.5485,10.3976,14.1798,0.042002,0.00163808
0.392,0,0,0.15,-1.27935,-0.676248,-1.35224,3.12316,-13.5714,10.4483,14.2151,0.0420426,0.00163966
0.393,0,0,0.15,-1.27574,-0.677525,-1.3548,3.09527,-13.5941,10.4988,14.2502,0.0420814,0.00164117
0.394,0,0,0.15,-1.27212,-0.678799,-1.35734,3.06725,-13.6164,10.5492,14.2851,0.0421185,0.00164262
0.395,0,0,0.15,-1.26851,-0.680069,-1.35988,3.03909,-13.6384,10.5993,14.3198,0.0421539,0.001644
0.396,0,0,0.15,-1.26491,-0.681336,-1.36242,3.01081,-13.6602,10.6494,14.3544,0.0421876,0.00164532
0.397,0,0,0.15,-1.2613,-0.682599,-1.36495,2.98239,-13.6816,10.6992,14.3887,0.0422196,0.00164657
0.398,0,0,0.15,-1.2577,-0.683858,-1.36746,2.95384,-13.7028,10.749,14.4229,0.04225,0.00164775
0.399,0,0,0.15,-1.2541,-0.685114,-1.36998,2.92517,-13.7237,10.7985,14.4568,0.0422787,0.00164887
0.4,0,0,0.15,-1.2505,-0.686366,-1.37248,2.89638,-13.7442,10.8479,14.4906,0.0423058,0.00164992
0.401,0,0,0.15,-1.24691,-0.687614,-1.37498,2.86746,-13.7645,10.8971,14.5242,0.0423312,0.00165092
0.402,0,0,0.15,-1.24332,-0.688859,-1.37747,2.83843,-13.7846,10.9461,14.5576,0.0423551,0.00165185
0.403,0,0,0.15,-1.23973,-0.690101,-1.37995,2.80929,-13.8043,10.995,14.5908,0.0423773,0.00165272
0.404,0,0,0.15,-1.23615,-0.691339,-1.38243,2.78003,-13.8237,11.0437,14.6238,0.042398,0.00165352
0.405,0,0,0.15,-1.23256,-0.692573,-1.3849,2.75066,-13.8429,11.0922,14.6567,0.0424171,0.00165427
0.406,0,0,0.15,-1.22899,-0.693803,-1.38736,2.72118,-13.8618,11.1406,14.6893,0.0424347,0.00165495
0.407,0,0,0.15,-1.22541,-0.69503,-1.38982,2.69159,-13.8804,11.1888,14.7218,0.0424507,0.00165558
0.408,0,0,0.15,-1.22184,-0.696254,-1.39226,2.66191,-13.8987,11.2368,14.754,0.0424652,0.00165614
0.409,0,0,0.15,-1.21827,-0.697474,-1.3947,2.63212,-13.9168,11.2846,14.7861,0.0424782,0.00165665
0.41,0,0,0.15,-1.21471,-0.69869,-1.39714,2.60223,-13.9345,11.3323,14.818,0.0424897,0.0016571
0.411,0,0,0.15,-1.21114,-0.699903,-1.39956,2.57224,-13.9521,11.3798,14.8498,0.0424998,0.00165749
0.412,0,0,0.15,-1.20759,-0.701112,-1.40198,2.54217,-13.9693,11.4271,14.8813,0.0425083,0.00165782
0.413,0,0,0.15,-1.20403,-0.702317,-1.40439,2.51199,-13.9863,11.4743,14.9127,0.0425154,0.0016581
0.414,0,0,0.15,-1.20048,-0.70352,-1.4068,2.48173,-14.003,11.5212,14.9439,0.0425211,0.00165832
0.415,0,0,0.15,-1.19694,-0.704718,-1.4092,2.45138,-14.0194,11.568,14.9749,0.0425254,0.00165849
0.416,0,0,0.15,-1.1934,-0.705913,-1.41159,2.42095,-14.0356,11.6146,15.0057,0.0425282,0.0016586
0.417,0,0,0.15,-1.18986,-0.707105,-1.41397,2.39043,-14.0515,11.6611,15.0363,0.0425297,0.00165866
0.418,0,0,0.15,-1.18632,-0.708292,-1.41635,2.35983,-14.0671,11.7073,15.0668,0.0425298,0.00165866
0.419,0,0,0.15,-1.18279,-0.709477,-1.41872,2.32915,-14.0825,11.7534,15.0971,0.0425285,0.00165861
0.42,0,0,0.15,-1.17927,-0.710658,-1.42108,2.29839,-14.0977,11.7993,15.1272,0.0425259,0.00165851
0.421,0,0,0.15,-1.17575,-0.711835,-1.42343,2.26756,-14.1126,11.845,15.1571,0.0425219,0.00165835
0.422,0,0,0.15,-1.17223,-0.713009,-1.42578,2.23666,-14.1272,11.8905,15.1869,0.0425166,0.00165815
0.423,0,0,0.15,-1.16872,-0.714179,-1.42812,2.20568,-14.1416,11.9359,15.2165,0.04251,0.00165789
0.424,0,0,0.15,-1.16521,-0.715346,-1.43046,2.17464,-14.1557,11.981,15.2459,0.0425021,0.00165758
0.425,0,0,0.15,-1.16171,-0.716509,-1.43279,2.14352,-14.1695,12.026,15.2751,0.0424929,0.00165722
0.426,0,0,0.15,-1.15821,-0.717669,-1.43511,2.11235,-14.1832,12.0708,15.3042,0.0424825,0.00165682
0.427,0,0,0.15,-1.15471,-0.718825,-1.43742,2.08111,-14.1965,12.1154,15.3331,0.0424708,0.00165636
